Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-3314.141	-3973.74	659.5989	1.381937	2.420611
6	-3419.073	-4079.635	660.5626	1.183348	1.923027
12	-3475.555	-4136.895	661.3403	1.488244	1.104406
18	-3489.35	-4150.384	661.0337	1.466782	1.379755
24	-3478.83	-4139.558	660.7279	1.772587	1.379755
30	-3303.871	-3965.095	661.2237	1.624886	1.086028
36	-3506.959	-4168.053	661.0937	2.062917	0.740518
42	-3380.925	-4041.714	660.7894	1.506777	1.53533
48	-3344.725	-4005.563	660.838	1.268324	1.673235
54	-3321.809	-3982.417	660.6083	1.448076	1.70874
60	-3382.518	-4043.427	660.9095	1.879964	1.139682
66	-3402.136	-4061.816	659.6802	1.616644	2.21918
72	-3475.002	-4135.11	660.1078	1.056957	2.303964
78	-3407.588	-4067.314	659.7257	1.439028	2.303964
84	-3328.245	-3987.591	659.346	1.462315	2.528756
90	-3397.787	-4056.955	659.1679	1.583094	2.564379
96	-3376.309	-4035.219	658.9095	1.145596	2.98896
102	-3390.207	-4048.641	658.4339	0.9099754	3.410511
108	-3348.214	-4006.133	657.9189	1.425024	3.410511
114	-3296.673	-3956.065	659.3921	1.492702	2.480958
120	-3268.11	-3928.855	660.7449	1.880114	1.279965
126	-3325.894	-3986.452	660.5571	2.137081	1.222319
132	-3352.837	-4012.432	659.5943	2.298655	1.822759
138	-3352.82	-4013.817	660.9963	1.818554	1.116841
144	-3339.076	-3999.483	660.4068	1.355669	1.911855
150	-3275.996	-3936.676	660.6798	1.225684	1.814083
156	-3233.358	-3891.074	657.7157	1.941168	3.226248
162	-3260.083	-3919.969	659.8859	1.216405	2.343773
168	-3323.854	-3984.908	661.0543	2.08268	0.7696772
174	-3347.654	-4008.648	660.9937	1.712188	1.212423
180	-3353.312	-4013.739	660.4269	1.302862	1.933964
186	-3333.75	-3993.996	660.2455	1.633109	1.8326
192	-3285.184	-3945.963	660.7784	1.567037	1.498542
198	-3378.153	-4038.278	660.1242	1.323682	2.12103
204	-3484.933	-4145.567	660.6335	1.337837	1.768435
210	-3443.354	-4103.835	660.481	1.490325	1.768435
216	-3470.072	-4130.555	660.4832	1.490325	1.766872
222	-3540.989	-4199.762	658.7736	1.211782	3.030741
228	-3417.743	-4078.176	660.4332	1.34319	1.902373
234	-3556.088	-4215.16	659.0723	1.438054	2.712873
240	-3507.408	-4167.904	660.4956	1.6303	1.65926
246	-3486.236	-4146.638	660.4018	1.624142	1.730156
252	-3496.82	-4157.222	660.4018	1.624142	1.730156
258	-3524.031	-4184.5	660.4691	1.517185	1.757944
264	-3502.618	-4162.776	660.1584	1.254032	2.144174
270	-3482.891	-4144.121	661.2301	1.670303	1.037049
276	-3533.231	-4194.083	660.8514	2.053633	1.032511
282	-3461.958	-4121.91	659.9517	1.321309	2.234561
288	-3565.818	-4225.429	659.6109	1.662106	2.234561
294	-3504.546	-4164.743	660.1966	1.440067	1.99635
300	-3443.196	-4103.317	660.1215	1.515227	1.99635
306	-3490.462	-4150.107	659.6448	1.587416	2.260767
