Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-13171.35	-13830.22	658.8645	3.342374	1.600865
6	-13514.93	-14174.02	659.0902	3.999902	0.8321098
12	-13385.22	-14044.19	658.9678	2.329533	2.218889
18	-13604.59	-14264.5	659.9056	2.846207	1.172857
24	-13114.02	-13771.05	657.0325	2.90737	3.057991
30	-13016.08	-13675.32	659.234	3.817625	0.878381
36	-13185.43	-13844.47	659.0404	4.198858	0.4486281
42	-13290.68	-13950.59	659.9151	3.091698	0.9286359
48	-12733.2	-13390.36	657.1671	4.214647	2.164209
54	-13232.08	-13891.11	659.0292	4.214647	0.4773014
60	-13063.48	-13721.89	658.4139	4.421438	1.098173
66	-13079.17	-13738.48	659.308	3.527357	1.098173
72	-12950.77	-13610.3	659.5318	3.574188	0.8117595
78	-12823.21	-13480.37	657.1585	2.505523	3.222037
84	-13109.43	-13769.43	660.0083	3.151741	0.7352707
90	-12645.2	-13304.33	659.1287	3.493348	1.282355
96	-12633.68	-13290.1	656.4214	6.819565	0.5455705
102	-12865.92	-13525.05	659.1255	3.625207	1.173828
108	-12840.18	-13498.69	658.5035	4.451642	0.9827538
114	-12627.32	-13285.88	658.555	3.853788	1.450673
120	-12853.31	-13511.4	658.0889	3.833912	1.802088
126	-12971.3	-13629.72	658.4159	3.506993	1.802088
132	-12756.33	-13413.73	657.4091	3.485847	2.474588
138	-12819.28	-13475.26	655.9782	7.247362	0.4079446
144	-13028.67	-13687.55	658.885	3.893717	1.149205
150	-12967.61	-13625.56	657.9529	5.214149	0.7240681
156	-13838.67	-14499.02	660.3475	2.741293	0.8337274
162	-13294.03	-13953.22	659.1876	3.23195	1.442443
168	-13066.2	-13725.82	659.6257	3.249019	1.061535
174	-13187.89	-13847.47	659.5812	3.663643	0.5073606
180	-12732.71	-13390.49	657.7808	2.782565	2.680309
186	-12621.47	-13278.17	656.6977	4.096624	2.537431
192	-12889.33	-13548.87	659.5405	3.695526	0.5697114
198	-13491.9	-14151.75	659.8531	3.361365	0.3864404
204	-12699.5	-13359.04	659.5477	2.821842	1.480399
210	-12836.62	-13495.79	659.1683	3.586594	1.170131
216	-12872.89	-13532.73	659.8476	3.161654	0.9259837
222	-12943.13	-13601.24	658.1123	2.672498	2.543382
228	-12623.33	-13280.77	657.4384	4.458496	1.820029
234	-13053.93	-13712.32	658.3935	4.706249	0.2766059
240	-13320.92	-13980.94	660.019	3.00095	0.9142756
246	-13079.36	-13738.68	659.3143	3.548412	1.072791
252	-12975.24	-13634.07	658.836	4.026733	1.072791
258	-13067.85	-13727.69	659.836	3.360914	0.6713331
264	-12767.44	-13425.68	658.2359	4.775641	0.9234406
270	-13183.75	-13843.29	659.5366	3.099003	1.271221
276	-12912.26	-13569.78	657.5212	4.521333	1.718517
282	-12866.43	-13525.9	659.4709	3.673755	0.758536
288	-12788.3	-13446.17	657.8715	3.673755	2.057073
294	-12734.76	-13392.79	658.0274	4.328693	1.490538
300	-12978.21	-13636.46	658.2467	2.282429	2.70132
306	-12771.82	-13429.16	657.3394	3.730896	2.364112
312	-12930.1	-13590.07	659.9621	2.976225	0.9997024
318	-12901.52	-13561	659.4844	3.453969	0.9997024
324	-12860.08	-13518.17	658.099	5.008089	0.8103261
330	-12945.82	-13604.64	658.8242	4.359067	0.6966403
336	-12652.39	-13309.92	657.5221	3.740644	2.241134
342	-13499.91	-14159.11	659.2038	3.820964	0.2371647
348	-13013.03	-13672.24	659.2117	4.024643	0.4374045
354	-12703.52	-13361.65	658.1255	4.605326	1.191006
360	-12982.88	-13641.29	658.4091	4.605326	0.9203276
366	-12871.64	-13528.73	657.0868	5.227081	1.52216
372	-12859.58	-13517.83	658.256	4.927836	0.6956448
378	-12880.7	-13539.33	658.6297	4.302642	1.00573
384	-13004.13	-13660.17	656.0377	5.263285	2.216498
390	-12858.83	-13516.27	657.4313	5.263285	1.221973
396	-13064.39	-13722.53	658.1431	3.444891	2.028757
402	-12838.9	-13496.26	657.3592	4.476749	1.861849
408	-13140.91	-13797.43	656.5213	2.801255	3.422993
414	-12858.06	-13512.95	654.8848	4.152405	3.589459
420	-13018.16	-13675.6	657.4402	2.765425	2.898314
426	-12788.84	-13445.3	656.4609	6.130412	1.307369
432	-12830.61	-13488.76	658.1545	3.981238	1.652267
438	-12963.89	-13621.9	658.0095	4.263394	1.552547
444	-12884.62	-13541.7	657.0796	3.907203	2.416858
450	-13012.89	-13671.83	658.9326	3.726059	1.252164
456	-12953.26	-13609.61	656.3566	5.18152	2.061749
462	-12937.57	-13594.61	657.0453	3.586465	2.638221
468	-13008.98	-13666.09	657.1038	6.107937	0.6401065
474	-13066.98	-13724.11	657.1343	6.107937	0.5375331
480	-13235.78	-13894.08	658.2929	4.944732	0.5630441
486	-13025.48	-13683.33	657.8535	4.840852	1.222196
492	-12922.28	-13580.13	657.8508	5.312683	0.7297681
498	-12926.48	-13585.55	659.0794	3.106248	1.616267
504	-13311.3	-13971.13	659.8292	2.514333	1.500017
510	-13400.56	-14060.72	660.1532	3.021224	0.7119582
516	-12866.68	-13522.98	656.3023	6.326776	1.276615
522	-12893.83	-13552.96	659.1271	3.008164	1.652537
528	-12715.22	-13372.53	657.3152	5.929266	0.4857503
534	-12903.39	-13561.32	657.9301	5.313372	0.4733504
540	-12784.24	-13442.14	657.8994	3.901405	1.885841
546	-12926.22	-13585.59	659.3705	3.845282	0.6306364
552	-12879.16	-13537.48	658.3243	3.845282	1.62791
558	-12964.05	-13621.77	657.7224	3.568854	2.222794
564	-12675	-13332.13	657.1344	4.156838	2.222794
570	-13271.86	-13930.4	658.5425	2.739641	2.228671
576	-13128.55	-13787.62	659.0741	2.945653	1.734526
582	-12791.74	-13448.12	656.3814	5.645013	1.729865
588	-12869.63	-13529.25	659.6194	2.775237	1.461459
594	-12783.72	-13442.77	659.055	3.543823	1.301281
600	-12978.66	-13637.3	658.6359	3.942713	1.317667
606	-12712.53	-13367.58	655.048	5.38115	2.762533
612	-13114.93	-13773.74	658.816	4.428611	0.4867862
618	-12861.48	-13519.66	658.175	3.60179	1.902106
624	-12900.85	-13560.08	659.2213	3.923627	0.3083823
630	-12776.28	-13435.29	659.0155	4.219982	0.5719505
636	-12641.92	-13298.21	656.2962	4.388782	2.605329
642	-13170.36	-13829.29	658.9347	2.552139	2.095488
648	-12952.92	-13611.36	658.4411	3.406766	1.85372
654	-12895.74	-13555.58	659.8428	3.022885	1.070009
660	-12657.16	-13316.14	658.9806	3.597597	1.318035
666	-12776.45	-13436.28	659.8309	3.080451	1.02638
672	-12980.93	-13639.59	658.6665	2.374639	2.38256
678	-12791.7	-13449.45	657.7436	3.297491	2.38256
684	-12764.74	-13421.02	656.2798	5.750319	1.727254
690	-12737.3	-13395.11	657.8123	5.054282	1.069175
696	-12574.24	-13231.66	657.4199	5.44675	1.069175
702	-12969.28	-13628.7	659.425	3.778898	0.6571368
708	-12712.23	-13370.4	658.1656	4.953131	0.7949311
714	-12803.79	-13461.71	657.9205	2.789334	2.589919
720	-13737.66	-14397.43	659.7719	2.433965	1.601624
726	-13066.52	-13724.86	658.3448	4.467342	1.119323
732	-13154.36	-13813.01	658.6532	4.477708	0.7781584
738	-12780.75	-13439.34	658.5942	3.675487	1.554896
744	-12939.6	-13599.12	659.5243	3.675487	0.6655989
750	-13355.62	-14014.14	658.5207	2.556736	2.359541
756	-12803.8	-13460.59	656.789	4.664586	2.11735
762	-12983.34	-13639.1	655.7675	5.685995	2.11735
768	-12944.77	-13603.53	658.7625	2.539511	2.215866
774	-12908.21	-13566.38	658.1759	5.066051	0.5396171
780	-13027.96	-13685.88	657.9253	5.318718	0.5211122
786	-12821.82	-13479.65	657.8298	5.318718	0.752773
792	-12971.05	-13630.45	659.4008	3.406232	1.123984
798	-12781.37	-13439.64	658.2746	4.200409	1.399607
804	-12839.71	-13495.81	656.0955	3.354842	3.348028
810	-13196.32	-13854.87	658.5542	4.053009	1.294472
816	-13474.94	-14134.13	659.1899	4.053009	0.532615
822	-13225.8	-13880.88	655.0796	7.503819	1.313768
828	-13408.74	-14067.73	658.9839	2.462172	2.12221
834	-12729.17	-13387.54	658.3686	3.523801	1.823137
840	-12744.7	-13403.93	659.2308	2.914727	1.645202
