Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-3078.11	-3737.784	659.6742	1.348362	2.394309
6	-3105.776	-3765.794	660.018	1.469351	2.095167
12	-3165.422	-3826.114	660.6919	1.430932	1.66144
18	-3236.39	-3896.837	660.447	1.67586	1.66144
24	-3282.273	-3943.223	660.9503	1.554415	1.376409
30	-3263.606	-3924.415	660.8095	1.668088	1.397645
36	-3208.517	-3869.546	661.0292	1.668088	1.219654
42	-3176.944	-3837.868	660.9237	1.332026	1.565168
48	-3157.835	-3817.818	659.983	1.364297	2.186544
54	-3241.504	-3901.478	659.974	1.237989	2.273765
60	-3296.395	-3956.351	659.9562	1.408148	2.175459
66	-3280.768	-3938.145	657.3767	1.079403	3.924643
72	-3230.464	-3890.863	660.3986	1.281648	1.967199
78	-3233.428	-3893.02	659.5921	1.005389	2.659316
84	-3222.889	-3880.567	657.6782	1.089391	3.745517
90	-3241.315	-3900.194	658.8789	1.337582	2.891739
96	-3202.558	-3862.819	660.2616	1.370931	1.999142
102	-3181.212	-3840.306	659.0939	0.9450661	2.998639
108	-3138.286	-3797.031	658.7453	1.293636	2.998639
114	-3186.365	-3846.544	660.179	1.115235	2.22087
120	-3226.804	-3886.191	659.3869	1.526527	2.462997
126	-3261.167	-3920.023	658.8564	2.057058	2.462997
132	-3269.549	-3928.74	659.1909	1.792935	2.418747
138	-3162.368	-3822.065	659.6973	1.156419	2.500425
144	-3218.124	-3878.24	660.1162	1.329978	2.122178
150	-3228.44	-3888.649	660.2084	1.213444	2.138091
156	-3145.122	-3805.304	660.1818	1.474517	1.983271
162	-3129.883	-3788.874	658.9908	1.263512	2.868861
168	-3133.538	-3794.194	660.6564	1.179796	1.861651
174	-3085.644	-3745.953	660.3089	1.280453	2.027876
180	-3150.007	-3810.507	660.5	1.192644	1.95893
186	-3047.484	-3706.201	658.7171	1.117545	3.120732
192	-3096.553	-3757.208	660.6546	1.243447	1.819201
198	-3021.8	-3682.652	660.8519	1.630989	1.393466
204	-3071.569	-3732.624	661.0546	1.630989	1.229593
210	-3084.185	-3744.479	660.2941	1.296314	2.027121
216	-3218.048	-3879.007	660.9593	1.588133	1.342661
222	-3177.966	-3838.367	660.4014	1.151266	2.052142
228	-3238.141	-3898.283	660.1424	1.391258	2.064723
234	-3276.201	-3934.423	658.2213	2.086744	2.836255
240	-3279.998	-3941.278	661.2792	1.725243	0.9311544
246	-3200.393	-3860.428	660.0347	1.263596	2.218268
252	-3182.79	-3843.124	660.3344	1.457157	1.892124
258	-3160.291	-3820.951	660.6602	1.76703	1.436569
264	-3168.302	-3826.637	658.3346	1.351343	3.209051
270	-3162.252	-3821.544	659.2912	1.351343	2.631542
276	-3111.686	-3771.615	659.929	1.384606	2.208379
282	-3182.013	-3842.54	660.5272	1.46664	1.752721
288	-3164.927	-3825.558	660.6313	1.405437	1.722556
294	-3149.175	-3810.101	660.926	1.610592	1.3513
300	-3155.263	-3815.843	660.58	1.619599	1.606141
306	-3132.281	-3793.231	660.9501	1.446303	1.460091
312	-3194.395	-3854.376	659.9807	1.383208	2.175785
318	-3175.302	-3835.51	660.2082	1.175073	2.163173
324	-3199.442	-3858.223	658.7805	0.9447378	3.185741
330	-3219.793	-3878.337	658.5438	1.382974	3.065776
336	-3240.53	-3900.024	659.4934	1.179696	2.612679
342	-3119.007	-3778.989	659.9825	1.227191	2.275237
348	-3197.567	-3857.447	659.8802	1.329438	2.275237
354	-3120.294	-3780.247	659.9534	1.256284	2.275237
360	-3116.35	-3776.821	660.4708	1.264681	1.930044
366	-3101.012	-3761.242	660.2299	1.502304	1.932254
372	-3127.17	-3787.527	660.357	1.392441	1.920622
378	-3152.918	-3811.943	659.0256	1.082954	2.956812
384	-3136.668	-3795.727	659.0591	1.330194	2.786863
390	-3178.275	-3837.919	659.6439	1.21054	2.499983
396	-3112.642	-3771.216	658.5735	1.293379	3.101577
402	-3160.802	-3818.916	658.1141	1.052598	3.514083
408	-3144.275	-3802.252	657.9763	1.052598	3.594236
414	-3164.266	-3823.196	658.9301	0.8861302	3.131698
420	-3118.215	-3777.422	659.2073	1.161877	2.799097
426	-3185.509	-3843.346	657.8361	1.122001	3.635362
432	-3204.122	-3863.162	659.0398	0.8510611	3.087236
438	-3141.694	-3801.873	660.1791	1.336693	2.076468
444	-3184.469	-3844.713	660.2436	1.272225	2.076468
450	-3157.043	-3817.795	660.7522	1.509381	1.560839
456	-3267.18	-3928.136	660.9561	1.632479	1.309624
462	-3225.046	-3886.008	660.9623	1.632479	1.304627
468	-3235.668	-3896.782	661.1136	1.481108	1.304627
474	-3201.468	-3862.176	660.7074	1.656784	1.484443
480	-3158.066	-3819.342	661.2762	1.656784	1.005091
486	-3205.204	-3865.748	660.5441	1.626565	1.627116
492	-3269.245	-3928.89	659.6448	1.741639	2.161116
498	-3102.254	-3763.163	660.9097	1.964731	1.061764
504	-3119.445	-3780.727	661.2819	1.647683	1.00842
510	-3077.921	-3739.203	661.2819	1.647683	1.00842
516	-3081.915	-3741.795	659.88	1.598009	2.101341
522	-3053.26	-3711.838	658.5781	1.181023	3.165677
528	-3089.77	-3747.519	657.7483	0.9809109	3.767649
534	-3107.486	-3765.022	657.5358	1.193388	3.767649
540	-3140.463	-3798.97	658.5068	0.9073331	3.36931
546	-3161.741	-3821.763	660.0217	1.123525	2.316412
552	-3103.41	-3763.307	659.8976	1.420414	2.205493
558	-3102.642	-3761.338	658.6966	1.042558	3.177523
564	-3138.848	-3798.173	659.325	1.253588	2.670979
570	-3173.779	-3833.815	660.0365	1.253588	2.223538
576	-3141.981	-3803.126	661.145	1.676159	1.111189
582	-3131.598	-3792.677	661.0785	1.752081	1.102529
588	-3181.311	-3842.38	661.0691	1.839237	1.029314
594	-3208.743	-3869.467	660.7244	1.839237	1.329714
600	-3154.569	-3815.487	660.9181	1.582665	1.379514
606	-3128.3	-3788.335	660.0355	1.209075	2.252838
612	-3140.646	-3799.649	659.0035	1.216871	2.889375
618	-3123.176	-3784.255	661.0788	1.674015	1.172
624	-3126.504	-3787.026	660.5217	1.674906	1.608308
630	-3126.776	-3787.96	661.1843	1.919925	0.8140066
636	-3129.827	-3790.961	661.134	1.919925	0.8756983
