Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-2635.834	-3295.988	660.1541	1.385112	2.061062
6	-2637.7	-3298.142	660.4421	1.432827	1.835141
12	-2637.477	-3298.044	660.567	1.432827	1.748505
18	-2678.93	-3339.436	660.5067	1.428315	1.793687
24	-2606.877	-3267.835	660.9584	1.710897	1.243231
30	-2634.297	-3295.529	661.2323	1.717212	0.9885418
36	-2651.618	-3312.569	660.9514	1.849501	1.129454
42	-2641.09	-3302.342	661.2519	1.849501	0.8177259
48	-2724.373	-3385.294	660.9202	1.849501	1.157139
54	-2650.14	-3311.229	661.0898	1.694575	1.144183
60	-2649.9	-3310.905	661.0047	1.536796	1.347374
66	-2646.242	-3307.246	661.0047	1.536796	1.347374
72	-2592.115	-3253.429	661.3143	1.699118	0.9214038
78	-2589.782	-3251.064	661.2822	1.68153	0.9739632
84	-2633.72	-3294.944	661.2244	1.636267	1.074767
90	-2638.557	-3299.333	660.7759	1.635864	1.448408
96	-2610.546	-3271.751	661.2056	1.635864	1.092582
102	-2619.522	-3280.622	661.1005	1.661627	1.163854
108	-2610.068	-3270.951	660.8832	1.661627	1.344723
114	-2648.517	-3309.81	661.2934	1.639771	1.004873
120	-2610.553	-3270.59	660.0367	1.401238	2.127537
126	-2621.601	-3281.992	660.3905	1.729143	1.663723
132	-2604.515	-3265.636	661.1216	1.846668	0.9693624
138	-2604.414	-3265.594	661.1804	1.712164	1.044556
144	-2608.839	-3270.197	661.3581	1.631206	0.9473391
150	-2648.574	-3308.906	660.3314	1.208006	2.060878
156	-2676.83	-3337.162	660.3314	1.208006	2.060878
162	-2648.944	-3308.545	659.6006	1.193448	2.537649
168	-2639.096	-3299.831	660.7355	1.241187	1.764656
174	-2640.106	-3300.189	660.0822	1.241187	2.20201
180	-2588.375	-3248.457	660.0822	1.241187	2.20201
186	-2583.107	-3242.985	659.8781	1.154475	2.387959
192	-2593.075	-3253.06	659.9849	1.047663	2.387959
198	-2581.265	-3241.181	659.9156	1.314018	2.262445
204	-2600.803	-3261.578	660.7751	1.359842	1.652789
210	-2578.555	-3238.53	659.975	1.28623	2.242137
216	-2598.937	-3259.47	660.5324	1.28623	1.8737
222	-2600.625	-3261.51	660.8843	1.541877	1.437386
228	-2609.6	-3269.789	660.1884	1.541877	1.933562
234	-2577.048	-3237.742	660.6941	1.321994	1.737129
240	-2595.732	-3256.082	660.3507	1.321994	1.972259
246	-2631.09	-3289.613	658.5227	1.043279	3.279944
252	-2619.506	-3277.705	658.1995	1.051933	3.464649
258	-2608.747	-3269.64	660.893	1.293869	1.6154
264	-2600.103	-3260.453	660.3508	1.34794	1.954822
270	-2599.798	-3260.155	660.3563	1.199638	2.049974
276	-2620.792	-3281.464	660.6719	1.284994	1.778496
282	-2598.678	-3258.961	660.2834	1.284994	2.041722
288	-2617.602	-3277.708	660.1065	1.359154	2.109408
294	-2657.672	-3318.801	661.1294	1.703361	1.100537
300	-2593.141	-3254.046	660.9044	1.703361	1.294078
306	-2609.232	-3270.299	661.0661	1.703361	1.157395
312	-2605.503	-3266.634	661.1303	1.703361	1.099736
318	-2606.664	-3267.892	661.2282	1.902833	0.7780411
324	-2634.679	-3295.735	661.0557	1.902833	0.9793195
330	-2630.691	-3291.763	661.0715	1.914825	0.9504413
336	-2623.864	-3285.079	661.2153	1.914825	0.7792379
342	-2611.043	-3272.223	661.1795	2.022197	0.6617399
348	-2615.338	-3276.545	661.2074	1.74321	0.9874346
354	-2621.971	-3283.097	661.126	2.040028	0.7257112
360	-2597.143	-3258.282	661.1391	2.040028	0.7040109
366	-2648.923	-3310.111	661.1889	2.040028	0.5947064
372	-2612.269	-3273.387	661.1178	2.082613	0.6643712
378	-2629.302	-3290.332	661.0302	1.770259	1.129813
384	-2580.85	-3241.98	661.1296	1.710587	1.093711
390	-2582.477	-3243.4	660.9225	1.531068	1.416238
396	-2591.292	-3252.638	661.346	1.531068	1.059316
402	-2548.873	-3209.935	661.0617	1.336411	1.458783
408	-2559.654	-3218.844	659.1906	1.186371	2.794333
414	-2571.019	-3231.16	660.1417	1.11237	2.246718
420	-2557.895	-3217.843	659.9479	1.425061	2.169868
426	-2546.065	-3206.459	660.3942	1.316769	1.946587
432	-2542.019	-3202.077	660.0577	1.277078	2.194683
438	-2590.655	-3251.549	660.8938	1.484243	1.473973
444	-2560.813	-3220.301	659.4876	1.049366	2.696527
450	-2542.678	-3202.597	659.9192	1.221457	2.319351
456	-2572.342	-3232.863	660.5211	0.9850829	2.082784
462	-2595.27	-3254.27	658.9995	1.113264	2.954278
468	-2576.553	-3236.968	660.4148	1.151823	2.042919
474	-2578.43	-3238.898	660.4677	1.192918	1.980391
480	-2592.586	-3252.623	660.0364	1.362392	2.15309
486	-2600.372	-3261.017	660.6444	1.332703	1.764379
492	-2633.605	-3294.43	660.8248	1.331849	1.637189
498	-2673.321	-3332.918	659.5973	1.075954	2.612611
504	-2620.359	-3279.86	659.5009	1.172331	2.612611
510	-2649.115	-3307.086	657.9708	1.148865	3.541478
516	-2639.148	-3298.887	659.7394	0.9580003	2.597669
522	-2601.955	-3261.734	659.7797	1.181062	2.4333
528	-2630.533	-3291.566	661.0331	1.315876	1.495935
534	-2622.414	-3282.412	659.9979	1.226958	2.265493
540	-2633.797	-3294.618	660.821	1.226958	1.714681
546	-2654.132	-3314.164	660.0312	1.315907	2.186657
552	-2631.233	-3291.437	660.2043	1.179313	2.162997
558	-2669.343	-3328.304	658.9607	0.9851356	3.054391
564	-2640.804	-3300.734	659.9293	1.262236	2.28686
570	-2641.326	-3300.454	659.1283	1.262236	2.786105
576	-2644.124	-3304.381	660.2566	1.112755	2.172213
582	-2618.442	-3279.086	660.6439	1.233667	1.83332
588	-2597.212	-3258.254	661.0421	1.37986	1.440588
594	-2590.202	-3251.065	660.8632	1.539414	1.455319
600	-2631.527	-3292.827	661.2999	1.539414	1.094546
606	-2634.899	-3296.139	661.2397	1.539414	1.148853
612	-2630.114	-3290.336	660.2221	1.358761	2.033508
618	-2643.124	-3302.028	658.904	1.10236	3.018209
624	-2624.945	-3285.585	660.6395	1.194264	1.863335
